StockCode,Description,QuantitySold,CurrentPrice,Revenue,RecommendedPrice,Discount(%),ProfitCategory
20973,12 PENCIL SMALL TUBE WOODLAND,3998,0.6657342657342658,2545.3,3.25,0,Medium Profit
20974,12 PENCILS SMALL TUBE SKULL,6727,0.6483277591973244,4230.55,2.71,0,Medium Profit
20975,12 PENCILS SMALL TUBE RED RETROSPOT,6393,0.6490353697749196,4096.650000000001,2.78,0,Medium Profit
20977,36 PENCILS TUBE WOODLAND,1595,1.2486713286713287,1969.43,3.73,0,Medium Profit
20978,36 PENCILS TUBE SKULLS,1627,1.2489560439560439,2009.43,3.73,0,Medium Profit
20979,36 PENCILS TUBE RED RETROSPOT,3518,1.244217391304348,4227.26,3.35,0,Medium Profit
20980,36 PENCILS TUBE POSY,27,1.25,33.75,4.05,10,Low Profit
20981,12 PENCILS TALL TUBE WOODLAND,1849,0.85,1571.6499999999999,3.68,0,Medium Profit
20982,12 PENCILS TALL TUBE SKULLS,2014,0.8494036697247705,1705.6599999999999,3.65,0,Medium Profit
20983,12 PENCILS TALL TUBE RED RETROSPOT,2643,0.8494650205761316,2240.31,3.52,0,Medium Profit
20984,12 PENCILS TALL TUBE POSY,3782,0.3644508670520231,1161.1799999999998,3.3,0,Medium Profit
20985,HEART CALCULATOR,1013,1.2791304347826087,1155.88,3.85,0,Medium Profit
20986,BLUE CALCULATOR RULER,459,1.3231147540983605,543.01,3.96,10,Low Profit
20992,JAZZ HEARTS PURSE NOTEBOOK,4339,0.45910852713178296,1845.87,3.19,0,Medium Profit
20996,JAZZ HEARTS ADDRESS BOOK,3054,0.2532972972972973,648.12,3.44,0,Low Profit
20997,ROSE DU SUD CUSHION COVER ,15,4.95,74.25,4.05,10,Low Profit
20998,ROSE DU SUD OVEN GLOVE,119,2.935714285714286,348.25000000000006,4.03,10,Low Profit
21000,ROSE DU SUD COSMETICS BAG,45,4.25,191.25,4.04,10,Low Profit
21001,ROSE DU SUD WASHBAG ,24,5.95,142.8,4.05,10,Low Profit
21002,ROSE DU SUD DRAWSTRING BAG,13,4.25,55.25,4.05,10,Low Profit
21003,ROSE DU SUD CUSHION COVER,13,6.349999999999999,82.55,4.05,10,Low Profit
21011,GLITTER SNOW PEAR TREE DECORATION,18,1.45,26.099999999999998,4.05,10,Low Profit
21012,ANTIQUE ALL GLASS CANDLESTICK,565,2.085,1129.1000000000001,3.94,5,Medium Profit
21014,SWISS CHALET TREE DECORATION ,1233,0.41,455.56999999999994,3.81,0,Low Profit
21015,DARK BIRD HOUSE TREE DECORATION,1249,0.3234328358208955,377.3299999999999,3.8,0,Low Profit
21018,BIRD BOX CHRISTMAS TREE DECORATION,22,0.85,18.7,4.05,10,Low Profit
21025,SPACE FROG,100,1.465,127.25,4.03,10,Low Profit
21026,SPACE OWL,140,1.3513636363636363,173.62,4.02,10,Low Profit
21027,NINJA RABBIT PINK,99,1.2394444444444443,119.95,4.03,10,Low Profit
21028,NINJA RABBIT BLACK,116,1.52,148.29,4.03,10,Low Profit
21030,SPACE CADET RED,111,1.305,141.17,4.03,10,Low Profit
21031,SPACE CADET BLACK,39,1.371,49.96,4.04,10,Low Profit
21032,SPACE CADET WHITE,64,1.492,83.63,4.04,10,Low Profit
21033,JUMBO BAG CHARLIE AND LOLA TOYS,921,2.3205555555555555,1932.67,3.87,5,Medium Profit
21034,REX CASH+CARRY JUMBO SHOPPER,1832,0.95,1740.3999999999999,3.69,0,Medium Profit
21035,SET/2 RED RETROSPOT TEA TOWELS ,2315,3.2909049773755656,6807.01,3.59,0,High Profit
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,77,1.1656521739130437,86.75,4.04,10,Low Profit
21039,RED RETROSPOT SHOPPING BAG,510,2.7124675324675325,1284.6599999999999,3.95,5,Medium Profit
21040,MODERN VINTAGE COTTON SHOPPING BAG,22,1.67,29.7,4.05,10,Low Profit
21041,RED RETROSPOT OVEN GLOVE DOUBLE,569,2.95,1678.5500000000002,3.94,5,Medium Profit
21042,RED RETROSPOT APRON ,302,5.95,1796.9,3.99,10,Medium Profit
21043,APRON MODERN VINTAGE COTTON,441,2.300877192982456,927.9499999999999,3.96,10,Low Profit
21051,RIBBONS PURSE ,108,2.1845833333333333,228.83,4.03,10,Low Profit
21054,NURSE'S BAG SOFT TOY,68,8.95,608.5999999999999,4.04,10,Low Profit
21055,TOOL BOX SOFT TOY ,144,9.511951219512193,1350.24,4.02,10,Medium Profit
21056,DOCTOR'S BAG SOFT TOY,174,9.749393939393938,1640.1799999999998,4.02,10,Medium Profit
21058,PARTY INVITES WOODLAND,1046,0.8646067415730337,853.2199999999999,3.84,0,Low Profit
21059,PARTY INVITES DINOSAURS,573,0.8500000000000001,487.04999999999995,3.94,5,Low Profit
21060,PARTY INVITES BALLOON GIRL,356,0.85,302.59999999999997,3.98,10,Low Profit
21061,PARTY INVITES FOOTBALL,412,0.8499999999999999,350.2,3.97,10,Low Profit
21062,PARTY INVITES SPACEMAN,500,0.85,425.0,3.95,5,Low Profit
21063,PARTY INVITES JAZZ HEARTS,483,0.8692592592592592,412.10999999999996,3.96,10,Low Profit
21064,BOOM BOX SPEAKER BOYS,171,5.026785714285714,740.15,4.02,10,Low Profit
21065,BOOM BOX SPEAKER GIRLS,485,4.271428571428571,827.15,3.96,10,Low Profit
21066,VINTAGE RED MUG,687,1.234390243902439,656.37,3.91,5,Low Profit
21067,VINTAGE RED TEATIME MUG,201,1.2454761904761906,246.88,4.01,10,Low Profit
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1535,1.2177777777777778,1637.71,3.75,0,Medium Profit
21069,VINTAGE BILLBOARD TEA MUG,1867,1.2350980392156863,2047.8000000000002,3.68,0,Medium Profit
21070,VINTAGE BILLBOARD MUG ,1032,1.3275641025641025,1058.54,3.85,0,Medium Profit
21071,VINTAGE BILLBOARD DRINK ME MUG,845,1.2314678899082567,1020.98,3.88,5,Medium Profit
21078,SET/20 STRAWBERRY PAPER NAPKINS ,2483,0.8504950495049504,1972.73,3.56,0,Medium Profit
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12305,0.8390080428954423,9649.99,1.6,0,High Profit
21084,SET/6 COLLAGE PAPER CUPS,2199,0.25754716981132075,463.85,3.61,0,Low Profit
21086,SET/6 RED SPOTTY PAPER CUPS,6573,0.6589041095890411,3999.09,2.74,0,Medium Profit
21087,SET/6 POSIES PAPER CUPS,126,0.466,62.120000000000005,4.03,10,Low Profit
21088,SET/6 FRUIT SALAD PAPER CUPS,1576,0.257027027027027,345.42,3.74,0,Low Profit
21089,SET/6 GREEN SPRING PAPER CUPS,231,0.22833333333333336,45.730000000000004,4.01,10,Low Profit
21090,SET/6 COLLAGE PAPER PLATES,1664,0.4594017094017094,704.26,3.72,0,Low Profit
21094,SET/6 RED SPOTTY PAPER PLATES,7351,0.8289634146341462,5496.53,2.59,0,High Profit
21095,SET/6 POSIES PAPER PLATES,95,0.85,80.75,4.03,10,Low Profit
21096,SET/6 FRUIT SALAD  PAPER PLATES,1143,0.4482857142857143,479.25,3.82,0,Low Profit
21098,CHRISTMAS TOILET ROLL,3164,1.3046285714285715,3665.05,3.42,0,Medium Profit
21100,CHARLIE AND LOLA CHARLOTTE BAG,43,1.65,70.95,4.04,10,Low Profit
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,193,2.9042857142857144,530.95,4.01,10,Low Profit
21107,CREAM SLICE FLANNEL PINK SPOT ,837,2.8674603174603175,2209.95,3.88,5,Medium Profit
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,10070,1.3961139896373056,17291.57,2.04,0,High Profit
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,829,4.020588235294118,2082.15,3.89,5,Medium Profit
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",7,6.75,47.25,4.05,10,Low Profit
21110,LARGE CAKE TOWEL PINK SPOTS,774,5.461392405063291,2288.3,3.9,5,Medium Profit
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",788,2.1598039215686278,1290.3,3.89,5,Medium Profit
21112,SWISS ROLL TOWEL PINK  SPOTS,666,3.1581481481481486,1782.1799999999998,3.92,5,Medium Profit
21112,"SWISS ROLL TOWEL, PINK  SPOTS",579,1.786842105263158,769.65,3.94,5,Low Profit
21114,LAVENDER SCENTED FABRIC HEART,1327,1.3224806201550388,1674.03,3.79,0,Medium Profit
21115,ROSE CARAVAN DOORSTOP,519,5.874307692307692,2567.61,3.95,5,Medium Profit
21116,OWL DOORSTOP,489,4.948644067796611,2339.19,3.95,10,Medium Profit
21117,BLOND DOLL DOORSTOP,109,1.6428571428571428,141.75,4.03,10,Low Profit
21121,SET/10 RED POLKADOT PARTY CANDLES,6498,1.2466470588235294,7794.18,2.76,0,High Profit
21122,SET/10 PINK POLKADOT PARTY CANDLES,5251,1.2514516129032258,6346.08,3.0,0,High Profit
21123,SET/10 IVORY POLKADOT PARTY CANDLES,973,1.2374,1213.31,3.86,5,Medium Profit
21124,SET/10 BLUE POLKADOT PARTY CANDLES,3966,1.2475,4793.34,3.26,0,Medium Profit
21125,SET 6 FOOTBALL CELEBRATION CANDLES,595,1.25,743.75,3.93,5,Low Profit
21126,SET OF 6 GIRLS CELEBRATION CANDLES,487,1.2472058823529413,604.19,3.95,10,Low Profit
21128,GOLD FISHING GNOME,47,6.9193750000000005,284.16,4.04,10,Low Profit
21129,SILVER FISHING GNOME ,45,8.2775,332.3,4.04,10,Low Profit
21131,GOLD STANDING GNOME,93,3.8676470588235294,290.25,4.03,10,Low Profit
21132,SILVER STANDING GNOME   ,35,3.875,142.75,4.04,10,Low Profit
21135,VICTORIAN  METAL POSTCARD SPRING,2707,1.6656287425149698,2973.55,3.51,0,Medium Profit
21136,PAINTED METAL PEARS ASSORTED,4454,1.6926536312849163,7454.22,3.16,0,High Profit
21137,BLACK RECORD COVER FRAME,11401,3.659681528662421,39045.8,1.78,0,High Profit
21143,ANTIQUE GLASS HEART DECORATION ,295,1.95,575.25,3.99,10,Low Profit
21145,ANTIQUE GLASS PLACE SETTING,122,1.25,152.5,4.03,10,Low Profit
21147,JINGLE BELLS TREE DECORATION,89,2.2800000000000002,200.94,4.03,10,Low Profit
21154,RED RETROSPOT OVEN GLOVE ,3186,1.2948689138576779,3750.38,3.42,0,Medium Profit
21155,RED RETROSPOT PEG BAG,2458,2.520891364902507,5874.95,3.56,0,High Profit
21156,RETROSPOT CHILDRENS APRON,3038,2.000853242320819,5585.92,3.45,0,High Profit
21157,RED RETROSPOT WASHBAG,48,2.1,100.80000000000001,4.04,10,Low Profit
21158,MOODY GIRL DOOR HANGER ,1422,0.6216556291390729,684.9599999999999,3.77,0,Low Profit
21159,MOODY BOY  DOOR HANGER ,1108,0.6942592592592592,542.36,3.83,0,Low Profit
21161,KEEP OUT BOYS DOOR HANGER ,130,1.45,188.5,4.03,10,Low Profit
21162,TOXIC AREA  DOOR HANGER ,1413,0.6111510791366906,695.23,3.77,0,Low Profit
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1171,0.6968421052631579,599.79,3.82,0,Low Profit
21164,HOME SWEET HOME METAL SIGN ,1712,2.938145161290323,4844.72,3.71,0,Medium Profit
21165,BEWARE OF THE CAT METAL SIGN ,4025,1.6722465753424658,6401.93,3.25,0,High Profit
21166,COOK WITH WINE METAL SIGN ,10169,2.0385831960461287,20232.13,2.02,0,High Profit
21167,WHITE SAGE INCENSE,1260,0.21,264.6,3.8,0,Low Profit
21169,YOU'RE CONFUSING ME METAL SIGN ,4270,1.6720689655172414,6743.98,3.2,0,High Profit
21171,BATHROOM METAL SIGN ,424,1.4333333333333333,566.8,3.97,10,Low Profit
21172,PARTY METAL SIGN ,3330,1.487248677248677,4701.0199999999995,3.39,0,Medium Profit
21174,POTTERING IN THE SHED METAL SIGN,3922,2.07,8364.64,3.27,0,High Profit
21175,GIN + TONIC DIET METAL SIGN,11501,2.463905775075988,24944.88,1.76,0,High Profit
21175,GIN AND TONIC DIET METAL SIGN,474,2.5118918918918918,1118.46,3.96,10,Medium Profit
21179,NO JUNK MAIL METAL SIGN,1783,0.7450000000000001,1019.59,3.7,0,Medium Profit
21181,PLEASE ONE PERSON METAL SIGN,11932,2.072354609929078,23865.820000000003,1.67,0,High Profit
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,328,1.638235294117647,522.0,3.99,10,Low Profit
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,294,2.926470588235294,838.5000000000001,3.99,10,Low Profit
21189,WHITE HONEYCOMB PAPER GARLAND ,165,1.65,272.25,4.02,10,Low Profit
21190,PINK HEARTS PAPER GARLAND,168,1.5928571428571427,245.20000000000002,4.02,10,Low Profit
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,394,2.0813636363636365,788.0400000000001,3.97,10,Low Profit
21192,WHITE BELL HONEYCOMB PAPER ,924,1.6214285714285712,1390.1999999999998,3.87,5,Medium Profit
21194,PINK  HONEYCOMB PAPER FAN,436,0.9261904761904761,364.6,3.96,10,Low Profit
21195,PINK  HONEYCOMB PAPER BALL ,417,1.8675,607.86,3.97,10,Low Profit
21196,ROUND WHITE CONFETTI IN TUBE,89,1.65,146.84999999999997,4.03,10,Low Profit
21197,MULTICOLOUR  CONFETTI IN TUBE,243,1.5246153846153847,322.71,4.0,10,Low Profit
21198,WHITE HEART CONFETTI IN TUBE,963,1.3754,929.9099999999999,3.86,5,Low Profit
21199,PINK  HEART CONFETTI IN TUBE,864,1.3948979591836734,766.56,3.88,5,Low Profit
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1010,1.5012820512820513,1272.8999999999999,3.85,0,Medium Profit
21201,TROPICAL  HONEYCOMB PAPER GARLAND ,1175,2.502,2672.25,3.82,0,Medium Profit
21202,DOLLY HONEYCOMB GARLAND,448,1.45,403.2,3.96,10,Low Profit
21204,DAISIES  HONEYCOMB GARLAND ,419,1.65,691.3499999999999,3.97,10,Low Profit
21205,MULTICOLOUR 3D BALLS GARLAND,209,2.55,532.9499999999999,4.01,10,Low Profit
21206,STRAWBERRY HONEYCOMB  GARLAND ,1220,1.5487012987012987,1446.6,3.81,0,Medium Profit
21207,SKULL AND CROSSBONES  GARLAND ,981,1.6288235294117646,1532.2499999999998,3.86,5,Medium Profit
21208,PASTEL COLOUR HONEYCOMB FAN,873,0.626140350877193,531.6899999999999,3.88,5,Low Profit
21209,MULTICOLOUR HONEYCOMB FAN,1142,0.6794736842105262,669.12,3.82,0,Low Profit
21210,SET OF 72 RETROSPOT PAPER  DOILIES,5677,1.463013698630137,7943.0199999999995,2.92,0,High Profit
21211,SET OF 72 SKULL PAPER  DOILIES,815,1.4440298507462686,1143.35,3.89,5,Medium Profit
21212,PACK OF 72 RETROSPOT CAKE CASES,33670,0.5481809523809524,16381.880000000001,0.1,0,High Profit
21213,PACK OF 72 SKULL CAKE CASES,14302,0.5405742574257426,6855.46,1.2,0,High Profit
21215,IVORY PAPER CUP CAKE CASES ,866,0.54796875,460.70000000000005,3.88,5,Low Profit
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1836,4.8976734693877555,8330.12,3.69,0,High Profit
21217,RED RETROSPOT ROUND CAKE TINS,974,9.860505836575873,9178.3,3.86,5,High Profit
21218,RED SPOTTY BISCUIT TIN,2058,3.755631067961165,7071.2,3.64,0,High Profit
21219,SET/4 BADGES BALLOON GIRL,323,1.3625581395348838,408.59,3.99,10,Low Profit
21220,SET/4 BADGES DOGS,229,1.397560975609756,299.56,4.01,10,Low Profit
21221,SET/4 BADGES CUTE CREATURES,201,1.3004166666666668,262.14,4.01,10,Low Profit
21222,SET/4 BADGES BEETLES,194,1.4852777777777777,252.18,4.01,10,Low Profit
21224,SET/4 SKULL BADGES,734,1.247710843373494,913.7,3.91,5,Low Profit
21226,POCKET MIRROR WOODLAND,8,1.25,10.0,4.05,10,Low Profit
21228,"POCKET MIRROR ""GLAMOROUS""",5,1.25,6.25,4.05,10,Low Profit
21231,SWEETHEART CERAMIC TRINKET BOX,5748,1.2735248041775458,6864.610000000001,2.91,0,High Profit
21232,STRAWBERRY CERAMIC TRINKET BOX,9318,1.2443639921722114,10883.02,2.19,0,High Profit
21232,STRAWBERRY CERAMIC TRINKET POT,1036,1.3380263157894736,1312.04,3.85,0,Medium Profit
21238,RED RETROSPOT CUP,3519,0.8476785714285714,2822.41,3.35,0,Medium Profit
21239,PINK  POLKADOT CUP,2572,0.8461576354679802,2049.7,3.54,0,Medium Profit
21240,BLUE POLKADOT CUP,3153,0.8410138248847926,2484.53,3.42,0,Medium Profit
21242,RED RETROSPOT PLATE ,3071,1.6737837837837837,4855.91,3.44,0,Medium Profit
21243,PINK  POLKADOT PLATE ,1911,1.6716793893129769,3010.71,3.67,0,Medium Profit
21243,PINK POLKADOT PLATE ,202,1.6766666666666667,318.34,4.01,10,Low Profit
21244,BLUE POLKADOT PLATE ,2131,1.672162162162162,3359.47,3.63,0,Medium Profit
21245,GREEN POLKADOT PLATE ,1011,1.6963366336633663,1618.03,3.85,0,Medium Profit
21246,RED RETROSPOT BIG BOWL,175,4.932051282051282,849.45,4.02,10,Low Profit
21248,DOOR HANGER  MUM + DADS ROOM,187,1.4499999999999997,271.15,4.01,10,Low Profit
21249,WOODLAND  HEIGHT CHART STICKERS ,672,2.9145569620253164,1874.4,3.92,5,Medium Profit
21250,SET OF SKULL WALL STICKERS,92,2.926470588235294,257.0,4.03,10,Low Profit
21251,DINOSAUR HEIGHT CHART STICKER SET,165,2.95,486.75000000000006,4.02,10,Low Profit
21253,SET OF PICTURE FRAME  STICKERS,65,2.8150000000000004,189.59000000000003,4.04,10,Low Profit
21257,VICTORIAN SEWING BOX MEDIUM,488,7.981633986928105,3727.44,3.95,10,Medium Profit
21258,VICTORIAN SEWING BOX LARGE,425,12.952358490566038,5014.23,3.97,10,High Profit
21259,VICTORIAN SEWING BOX SMALL ,1123,5.927257383966245,6402.360000000001,3.83,0,High Profit
21260,FIRST AID TIN,1129,3.2376666666666667,3530.35,3.83,0,Medium Profit
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,167,3.468518518518519,520.6500000000001,4.02,10,Low Profit
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,265,2.95,781.7500000000001,4.0,10,Low Profit
21263,GREEN GOOSE FEATHER TREE 60CM,161,1.9499999999999997,313.95,4.02,10,Low Profit
21264,WHITE GOOSE FEATHER TREE 60CM ,254,1.9499999999999997,495.29999999999995,4.0,10,Low Profit
21265,PINK GOOSE FEATHER TREE 60CM,128,1.95,249.59999999999997,4.03,10,Low Profit
21268,VINTAGE BLUE TINSEL REEL,2,0.42,0.84,4.05,10,Low Profit
21269,ANTIQUE CREAM CUTLERY SHELF ,28,8.5,238.0,4.05,10,Low Profit
21270,ANTIQUE CREAM CUTLERY CUPBOARD,14,12.75,178.5,4.05,10,Low Profit
21272,SALLE DE BAIN HOOK,498,1.251290322580645,653.8199999999999,3.95,10,Low Profit
21275,ZINC TOP  2 DOOR WOODEN SHELF ,10,16.95,169.5,4.05,10,Low Profit
21277,FRENCH STYLE EMBOSSED HEART CABINET,23,21.302500000000002,485.9,4.05,10,Low Profit
21278,VINTAGE KITCHEN PRINT PUDDINGS,31,2.55,79.05,4.05,10,Low Profit
21279,VINTAGE KITCHEN PRINT FRUITS,65,2.55,165.75,4.04,10,Low Profit
21280,VINTAGE KITCHEN PRINT VEGETABLES,65,2.55,165.75,4.04,10,Low Profit
21281,VINTAGE KITCHEN PRINT SEAFOOD,35,2.55,89.24999999999999,4.04,10,Low Profit
21284,RETROSPOT CANDLE  SMALL,384,1.1832,311.84000000000003,3.98,10,Low Profit
21285,RETROSPOT CANDLE  MEDIUM,350,1.6400000000000001,357.62,3.98,10,Low Profit
21286,RETROSPOT CANDLE  LARGE,255,1.2577777777777777,279.37,4.0,10,Low Profit
21287,SCENTED VELVET LOUNGE CANDLE ,1788,0.508888888888889,755.13,3.7,0,Low Profit
21288,STRIPEY CHOCOLATE NESTING BOXES,253,2.91,707.95,4.0,10,Low Profit
21289,LARGE STRIPES CHOCOLATE GIFT BAG,443,1.25,553.75,3.96,10,Low Profit
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,920,0.85,782.0,3.87,5,Low Profit
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,865,0.8165384615384615,591.25,3.88,5,Low Profit
21293,MIRRORED DOVE WALL DECORATION,101,2.2068421052631577,214.13000000000002,4.03,10,Low Profit
21294,ETCHED GLASS COASTER,1536,0.519,722.88,3.75,0,Low Profit
21306,SET/4 DAISY MIRROR MAGNETS,486,0.5413888888888888,166.27999999999997,3.95,10,Low Profit
21307,SET/4 BUTTERFLY MIRROR MAGNETS,79,1.2646153846153847,39.199999999999996,4.04,10,Low Profit
21310,CAPIZ CHANDELIER,1,29.95,29.95,4.05,10,Low Profit
21311,SET/4 BIRD MIRROR MAGNETS ,452,0.5313333333333333,158.23,3.96,10,Low Profit
21313,GLASS HEART T-LIGHT HOLDER ,2828,0.8344186046511628,2097.71,3.49,0,Medium Profit
21314,SMALL GLASS HEART TRINKET POT,3664,2.093615160349854,7399.960000000001,3.32,0,High Profit
21316,SMALL CHUNKY GLASS ROMAN  BOWL,148,1.51,153.64000000000001,4.02,10,Low Profit
21317,GLASS SPHERE CANDLE STAND MEDIUM,95,5.412962962962963,510.75,4.03,10,Low Profit
21318,GLASS CHALICE BLUE SMALL ,678,0.8817073170731707,369.0,3.92,5,Low Profit
21319,GLASS CHALICE GREEN  SMALL ,147,1.2133333333333332,129.51,4.02,10,Low Profit
21320,GLASS CHALICE GREEN  LARGE ,186,1.595,309.66,4.01,10,Low Profit
21324,HANGING MEDINA LANTERN SMALL,69,2.95,203.55,4.04,10,Low Profit
21326,AGED GLASS SILVER T-LIGHT HOLDER,10040,0.6393992932862191,6052.0,2.05,0,High Profit
21327,SKULLS WRITING SET ,538,1.65,887.6999999999999,3.94,5,Low Profit
21328,BALLOONS  WRITING SET ,755,1.6847089947089946,1253.9499999999998,3.9,5,Medium Profit
21329,DINOSAURS  WRITING SET ,586,1.688816568047337,975.0999999999999,3.93,5,Low Profit
21331,MOROCCAN BEATEN METAL DISH LARGE,11,12.75,140.25,4.05,10,Low Profit
21332,MOROCCAN BEATEN METAL MIRROR,14,10.55,143.3,4.05,10,Low Profit
21333,CLASSIC WHITE FRAME,55,2.95,162.25,4.04,10,Low Profit
21336,GOLD WASHBAG,8,2.9500000000000006,23.6,4.05,10,Low Profit
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,925,12.18528735632184,10123.16,3.87,5,High Profit
21344,MOROCCAN BEATEN METAL DISH,14,9.95,139.29999999999998,4.05,10,Low Profit
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,139,2.79,355.65,4.02,10,Low Profit
21349,IVY HEART WREATH,12,6.75,81.0,4.05,10,Low Profit
21351,CINAMMON & ORANGE WREATH,101,6.701515151515152,654.55,4.03,10,Low Profit
21352,EUCALYPTUS & PINECONE  WREATH,311,4.366216216216216,1118.65,3.99,10,Medium Profit
21354,TOAST ITS - BEST MUM,751,1.223529411764706,885.95,3.9,5,Low Profit
21355,TOAST ITS - I LOVE YOU ,772,1.2445454545454546,955.4,3.9,5,Low Profit
21356,TOAST ITS - FAIRY FLOWER,303,1.1868518518518518,361.9,3.99,10,Low Profit
21357,TOAST ITS - DINOSAUR,19,1.25,23.75,4.05,10,Low Profit
21358,TOAST ITS - HAPPY BIRTHDAY,327,1.25,408.75,3.99,10,Low Profit
21359,RELAX LARGE WOOD LETTERS,126,7.988461538461538,743.7,4.03,10,Low Profit
21360,JOY LARGE WOOD LETTERS,37,7.378571428571428,194.15,4.04,10,Low Profit
21361,LOVE LARGE WOOD LETTERS ,91,12.716666666666667,1127.85,4.03,10,Medium Profit
21363,HOME SMALL WOOD LETTERS,207,4.95,1024.65,4.01,10,Medium Profit
21364,PEACE SMALL WOOD LETTERS,25,6.75,168.75,4.05,10,Low Profit
21365,MIRRORED WALL ART STARS,348,1.0999999999999999,360.0,3.98,10,Low Profit
21366,MIRRORED WALL ART PHOTO FRAMES,24,4.25,102.0,4.05,10,Low Profit
21367,MIRRORED WALL ART GENTS,163,1.56,159.51,4.02,10,Low Profit
21368,MIRRORED WALL ART LADIES,160,0.8733333333333333,128.4,4.02,10,Low Profit
21369,MIRRORED WALL ART SPLODGES,98,1.6346153846153846,142.5,4.03,10,Low Profit
21370,MIRRORED WALL ART FOXY,15,4.94,88.2,4.05,10,Low Profit
21371,MIRRORED WALL ART POPPIES,275,1.0875,274.65,4.0,10,Low Profit
21372,MIRRORED WALL ART TABLE LAMP,67,1.3292000000000002,75.73,4.04,10,Low Profit
21373,MIRRORED WALL ART SNOWFLAKES,507,0.75,380.25,3.95,5,Low Profit
21374,MIRRORED WALL ART SKULLS,294,1.6875,400.0,3.99,10,Low Profit
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,22,4.6863636363636365,107.30000000000001,4.05,10,Low Profit
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,29,5.126923076923077,149.65,4.05,10,Low Profit
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,93,1.4510526315789474,123.20999999999998,4.03,10,Low Profit
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,129,1.478181818181818,175.04999999999998,4.03,10,Low Profit
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,141,1.1378260869565218,155.61,4.02,10,Low Profit
21380,WOODEN HAPPY BIRTHDAY GARLAND,2090,2.9746551724137933,5901.3,3.63,0,High Profit
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1695,1.6882857142857142,2726.31,3.71,0,Medium Profit
21382,SET/4 SPRING FLOWER DECORATION,1040,1.6627659574468086,1151.8,3.84,0,Medium Profit
21383,PACK OF 12 STICKY BUNNIES,765,0.65,497.25000000000006,3.9,5,Low Profit
21385,IVORY HANGING DECORATION  HEART,3558,0.8597196261682243,2952.54,3.34,0,Medium Profit
21386,IVORY HANGING DECORATION  EGG,689,0.45399999999999996,253.01,3.91,5,Low Profit
21389,IVORY HANGING DECORATION  BIRD,1015,0.85,862.75,3.85,0,Low Profit
21390,FILIGRIS HEART WITH BUTTERFLY,3778,1.2637569060773481,4540.38,3.3,0,Medium Profit
21391,FRENCH LAVENDER SCENT HEART,965,0.9954545454545455,846.6,3.86,5,Low Profit
21392,RED POLKADOT PUDDING BOWL,32,1.3671428571428572,38.13,4.05,10,Low Profit
21393,BLUE POLKADOT PUDDING BOWL,29,1.45875,38.67,4.05,10,Low Profit
21394,RED POLKADOT BEAKER ,3822,0.4419298245614035,1538.62,3.29,0,Medium Profit
21395,BLUE POLKADOT BEAKER ,2806,0.39,1094.34,3.49,0,Medium Profit
21397,BLUE POLKADOT EGG CUP ,1016,0.5268181818181819,445.26,3.85,0,Low Profit
21398,RED POLKADOT COFFEE  MUG,1499,0.6691836734693878,642.75,3.75,0,Low Profit
21399,BLUE POLKADOT COFFEE MUG,2035,0.5554838709677419,826.14,3.65,0,Low Profit
21400,RED PUDDING SPOON,837,0.1575,109.74,3.88,5,Low Profit
21401,BLUE PUDDING SPOON,1010,0.15050847457627117,132.29999999999998,3.85,0,Low Profit
21402,RED  EGG  SPOON,1290,0.12491803278688525,155.4,3.79,0,Low Profit
21403,BLUE EGG  SPOON,1718,0.13183098591549294,258.71999999999997,3.71,0,Low Profit
21407,BROWN CHECK CAT DOORSTOP ,233,4.220744680851064,965.0,4.01,10,Low Profit
21408,SPOTTY PINK DUCK DOORSTOP,221,4.074,752.51,4.01,10,Low Profit
21411,GINGHAM HEART  DOORSTOP RED,714,3.897914438502674,2371.2599999999998,3.91,5,Medium Profit
21413,PERIWINKLE T-LIGHT HOLDER,36,1.25,45.0,4.04,10,Low Profit
